0>1>3>8>18>37>75>152>306 bh_lcf_score0<1.6977,bh_lcf_score0<0.885399,mt_img_count_show<2.0,bh_dssm_score<0.601599,ctr_real_4h<0.116985,imp_48h<30.0,bh_rtlabel_mt_labels_cos<0.009999,bh_pctr<654.0 -0.00408781
0>2>5>12>25>52>106>214>429 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,bh_scls_mt_classes_cos<0.028644,ctr_real_thirty<0.137416,bh_lcf_score0<2.6662,imp_16h<3900.0,bh_conn_type_2<2.0 -0.00412412
0>2>6>13>27>56>113>227>455 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<4.3199,bh_lcf_score0<3.4859,bh_scls_mt_classes_cos<0.0178082,cp_ulevel_3<2.0,ctr_real_thirty<0.125445,bh_lcf_score0<3.4137 -0.00417663
0>2>6>13>28>57>116>233>467 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<4.3199,bh_lcf_score0<3.4859,bh_scls_mt_classes_cos<0.0178082,ctr_real_48h<0.0936607,ctr_real_thirty<0.140993,bh_cls_mt_classes_cos<0.00164484 -0.00432615
0>2>6>14>29>59>120>241>483 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<4.3199,bh_scls_mt_classes_cos<0.0146618,ctr_real_36h<0.0930672,bh_cls_mt_classes_cos<0.00593997,bh_cls_mt_classes_cos<0.198651,bh_rtclasses_mt_classes_cos<0.137754 -0.00447731
0>2>5>12>26>53>108>218>437 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,bh_scls_mt_classes_cos<0.028644,cp_ulevel_3<2.0,bh_lcf_score0<2.6165,ctr_real_thirty<0.140993,mt_app_type_64<2.0 -0.0046015
0>2>5>11>24>50>102>206>414 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,ctr_real_thirty<0.146651,bh_lcf_score0<1.9758,bh_scls_mt_classes_cos<0.0418283,cp_ulevel_3<2.0,imp_8h<6197.0 -0.00469333
0>2>5>12>26>53>108>217>435 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,bh_scls_mt_classes_cos<0.028644,cp_ulevel_3<2.0,bh_lcf_score0<2.6165,ctr_real_thirty<0.140993,imp_16h<159.0 -0.00480975
0>2>5>12>26>54>109>219>439 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,bh_scls_mt_classes_cos<0.028644,cp_ulevel_3<2.0,bh_lcf_score0<2.6165,ctr_real_sixty<0.152227,imp_thirty<2633.0 -0.00493905
0>2>5>12>25>52>106>214>430 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<2.3013,bh_scls_mt_classes_cos<0.028644,ctr_real_thirty<0.137416,bh_lcf_score0<2.6662,imp_16h<3900.0,bh_conn_type_2<2.0 -0.00496889
0>2>6>13>27>55>111>224>449 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<4.3199,bh_lcf_score0<3.4859,bh_scls_mt_classes_cos<0.0178082,ctr_real_sixty<0.123929,ctr_real_48h<0.0797453,imp_thirty<1445.0 -0.00506712
0>2>6>13>27>55>112>225>451 bh_lcf_score0<1.6977,bh_lcf_score0<3.0004,bh_lcf_score0<4.3199,bh_lcf_score0<3.4859,bh_scls_mt_classes_cos<0.0178082,ctr_real_sixty<0.123929,ctr_real_thirty<0.155968,bh_cls_mt_classes_cos<0.00164484 -0.00516952
